,RW,HL1,HL2,HL3
1843,14.756086785867025,-13.0216114232949,-13.651545678040058,-12.777831366371387
1844,16.21964432897895,-13.428603529199975,-13.285837678720368,-13.170916960958987
1845,13.912535630626744,-13.830981901145092,-12.898424456852766,-13.802458073860187
1846,12.221363654787185,-14.189608184982022,-12.550779361953426,-14.713080004645455
1847,11.844861429710896,-14.559303516018582,-12.293615843486812,-15.319285615979283
1848,11.48346461892937,-14.946477923390463,-11.920744241910343,-15.634039309470715
1849,11.108985880252016,-15.094535171358636,-11.702293000713128,-16.27840411179436
1850,10.736751136715412,-15.19885314548049,-11.388404547676119,-16.53312837568422
1851,10.377430575075723,-15.31569207097045,-11.036760783552932,-16.969936289306492
1852,10.031933956100978,-15.518820480192819,-10.658226453482797,-17.3957464084582
1853,9.673075632132303,-15.930735183166915,-10.26961206423427,-17.989085509427586
1854,9.314965010356667,-16.544238056556193,-9.97164168806194,-17.986787529192725
1855,8.945650374947292,-17.071576353513333,-9.69356885485768,-17.970291955495593
1856,8.600166572352913,-17.502394813223805,-9.699049998704902,-17.67554131187545
1857,8.255394167628973,-17.869939024833766,-9.61988808534999,-17.57055614573293
1858,7.9404463929984015,-18.52553374802826,-9.535378358984495,-17.504281180770043
1859,7.605367798177585,-19.16235964306648,-9.256755402122952,-17.76538096845024
1860,7.33568824282384,-19.78440801173416,-9.133360791876632,-18.260358909180585
1861,7.202827175419764,-20.562993528270194,-8.969802109211557,-18.691765738452325
1862,7.225025033721478,-21.43999857534731,-8.733030149412786,-18.812002973179403
1863,7.253459891301802,-22.40116774442421,-8.545075853306427,-18.809695881891077
1864,7.355290442976853,-23.224339117709405,-8.519652234456506,-18.707045363029742
1865,7.449560530495244,-24.380604274947817,-8.712145119754974,-18.29459844685963
1866,7.345706327470653,-25.311956478551792,-8.959869989024666,-17.337509468193662
1867,7.336717915467749,-26.374944138044953,-9.040945225496182,-16.45294155474339
1868,7.468952201918477,-27.09321609986172,-9.253381305003064,-15.70690015333451
1869,8.218405544091299,-28.103811414872627,-9.514911154851122,-15.044976953911195
1870,8.825215567899736,-29.268373654670253,-9.824295282795562,-14.325574452102433
1871,9.586292233695525,-29.6431199797149,-10.473395096516793,-13.4366540698538
1872,10.134693021124631,-30.256310960650918,-10.894367625445755,-12.684686907377637
1873,11.112217054983818,-31.69211180601357,-11.427075322127484,-12.149585720924827
1874,11.936900795659797,-33.85870006920696,-13.230450955827713,-11.910252618462732
1875,12.296123808591444,-36.63661221098288,-14.807404573423458,-11.778676923270496
1876,12.833676374025874,-38.46560077796155,-16.181247277317013,-12.007950662120153
1877,13.63814816662092,-38.90926463149912,-16.829948347742448,-12.256081244505866
1878,13.653597228295062,-39.618775623290425,-16.212917670638898,-11.201310072213815
1879,13.472267411789188,-40.04743368736791,-15.770279757538882,-10.20598550129189
1880,13.088486333392865,-40.74464653212272,-15.512086793547839,-8.284176158444096
1881,12.91089172320581,-41.20121416185479,-15.231750581874145,-6.867876504186275
1882,12.98008782056686,-40.954355749626906,-14.93787315729531,-6.0820793908868405
1883,13.489619997994721,-40.42691516497162,-14.354143751853782,-5.487304718885189
1884,13.51284287043449,-40.12233270295696,-14.267180841876591,-4.920780059553931
1885,13.579098976020578,-39.70348294483785,-14.394807963305128,-4.352853443842355
1886,13.63491112572398,-39.35982283801003,-13.992948932370513,5.032731607285972
1887,14.209144360571507,-39.057177688336985,-13.722802145702827,5.72823632070727
1888,14.061923711073195,-38.33011152247582,-13.600707854598081,6.53751173888473
1889,13.733721698962896,-37.72682157750873,-14.747961505768346,7.596498899031986
1890,13.780730507832018,-36.90694403790511,-15.911773858944654,8.59286360553778
1891,13.953520993552312,-36.00299325841807,-15.959419249635134,9.426023630099781
1892,14.129989698848622,-35.10981386592484,-15.261514259536645,9.893012696253908
1893,14.51593106063196,-34.28895788109395,-14.488270043266896,10.24705704338936
1894,14.36353841518457,-33.42892543656505,-13.892238947008263,10.29597975237663
1895,15.226308005989193,-32.559545228271084,-13.0929924331955,10.961954481541639
1896,14.99040202347249,-31.76690713068887,-12.3133765232443,10.851503063348245
1897,15.105972166308783,-30.90680516441219,-12.376693509540962,10.99735622874322
1898,16.698249981181736,-30.060618045425635,-11.164834522242327,10.838841932911068
1899,16.17914527067902,-29.22513704992732,-9.608354970876956,10.488889046794707
1900,15.620256569457663,-28.524610777605055,8.832130357779588,10.093719700066803
1901,14.69330724721897,-27.705187655542844,9.600190755999261,9.761947749285644
1902,13.804260689352235,-26.914938025640133,10.258005661970856,9.364305709171468
1903,-13.600782103188365,-26.430050342135765,10.93786210214323,9.62344057261325
1904,-14.3416679790289,-25.662200986777563,12.10297203695432,9.467340177721256
1905,-15.161673375076509,-24.878778732144585,13.54096505885432,-9.894047633543009
1906,-15.78483204724588,-24.22658409838135,14.074901309560543,-10.497725467337126
1907,-16.466314833020736,-23.832010219348774,14.631432130905804,-10.922159556290076
1908,-17.36423498497658,-23.77897641447232,15.481223560700114,-11.158663807138232
1909,-18.048879001209276,-23.560779547130345,17.73397064907061,-11.478383092877902
1910,-18.44531893031048,-23.62732851166869,19.119129726610087,-11.544165536860437
1911,-18.68048605649195,-23.52739908381917,18.921006769046897,-11.633148763396994
1912,-19.191355505236363,-23.21610438017335,20.13697535440585,-11.764782671470803
1913,-19.804358485939822,-22.885398758487682,20.544940344496688,-12.242820859359092
1914,-20.760601884681336,-22.66216466253238,20.445707180453592,-12.656249072603613
1915,-21.457891863266486,-22.67127288265983,21.139069654087333,-13.115882639818857
1916,-21.995267748449734,-21.790576043813257,22.07518387411197,-14.02487810376262
1917,-22.293728314037992,-21.167086688237703,21.665302964848525,-14.670040315574184
1918,-22.915890516787776,-20.28590706516776,21.56430389099006,-15.068630520291173
1919,-23.22723784008258,-19.4428907742541,21.567057426979552,-15.917334562976151
1920,-24.55391857240734,-18.596356109726845,21.57310538748681,-15.84413248896837
1921,-25.467143509379053,-17.76076087197556,21.412197792468522,-16.030229220963
1922,-26.214009545445375,-17.065006831989127,20.766794259759862,-16.63650407522119
1923,-26.62780582848304,-16.92949369090313,20.059183474930116,-17.54045375843982
1924,-27.296535407835062,-17.284426206201857,19.511928178538543,-17.909974814599884
1925,-27.526940937372984,-19.15285748858247,18.668597235452815,-17.72793756538012
1926,-27.27383078047515,-19.155177183895642,17.835675982840606,-17.9270009597903
1927,-27.306510944912585,-19.00916206908537,17.062680200266037,-17.79985607765646
1928,-27.4338422608361,-18.15229607217709,16.357571245976903,-17.4790119104317
1929,-27.36242757480395,-17.19486287845476,15.597032019196275,-17.10009780506675
1930,-27.21843108468408,-16.297078223246803,14.916177978393618,-16.571469845915523
1931,-27.16034602724118,-15.38148421148268,14.158288098698948,-16.1879350360198
1932,-27.147144135650972,-14.533330042391245,13.398328644047565,-15.536691271326973
1933,-27.137237371413786,-14.728654884950773,12.6905530037912,-15.135357473337104
1934,-26.98958643713046,-14.753029595439283,11.962385973040185,-14.681349689002817
1935,-26.93627811910442,-14.959183293748529,11.266009383647646,-14.16368180171245
1936,-26.844560623516042,-15.004348586612938,10.56862378262562,-13.672262492129798
1937,-26.726455585875712,-14.750091846097709,10.056400945372019,-13.241018030596322
1938,-26.63087258225635,-14.84435648822577,9.383498479104594,-13.082036039462272
1939,-26.61183844464098,-13.972049942814145,8.788493634721524,-12.316122728653024
1940,-26.61021317704499,11.447840501307443,8.13024555986562,-11.831908385855819
1941,-26.57219147296996,11.885652001611268,7.564703160571722,-11.339213162705475
1942,-26.571291151809035,12.310241994709035,7.532106568621003,-10.87597741827826
1943,-26.657613555706043,12.82842022720974,7.7104415997420634,-10.520533807859499
1944,-26.579359650240704,13.579418607025113,7.976931866542026,-10.263750355125156
1945,-26.40400203453044,14.141600223558422,8.191434448688304,-9.808828665076057
1946,-26.299981855874776,15.074456830064856,8.329035588803725,-9.377837198952015
1947,-26.516776870104465,16.13176671911593,8.507486468998039,-8.899359055275994
1948,-26.56057326684011,16.719975424440086,8.786626760799365,-8.431006555245768
1949,-26.35365979146594,17.369169157669816,8.791074304049722,-7.962155225266512
1950,-25.924869979709587,18.563255387043696,8.661845381547193,-7.580745328003363
1951,-25.546461957806322,19.462824602042904,8.612673109521797,-7.191178490588429
1952,-25.55847288171481,20.751527183862667,8.585581613083985,-6.7414038848802615
1953,-25.345636072227286,21.487654882289394,8.648153547586295,-6.2703895293652465
1954,-25.27199241320166,22.65509364074762,8.68139568233479,-5.790020504015121
1955,-25.20089536299788,23.63381835787438,8.530654360628086,-5.355387655869877
1956,-24.96526453859145,24.309291293402023,8.284796060367153,-4.906569384712212
1957,-24.843449368507727,24.85624955009328,8.141493005251698,-4.472928278643782
1958,-25.051385000956873,25.33040926970253,8.141191748418551,-4.110305863862781
1959,-25.96312685463713,25.368844371977563,8.351743949999857,-3.8660861232952275
1960,-25.589875112968944,25.13837278836675,8.459228998224088,-3.787047947313389
1961,-25.165958689685844,25.21889170781271,8.570600438519422,-3.954156631904042
1962,-25.57197947020385,24.918832618064286,8.806885075108282,-4.065310528379616
1963,-24.722526857746974,24.91472403073035,8.983712464734095,-4.329707348081414
1964,-23.741677134078735,25.55880558199929,9.028513256262885,-4.718767514173335
1965,-22.41680451057214,26.02184566079159,9.190574435036252,-5.539152415316591
1966,-21.399998859241194,25.579222058229853,9.340850295146767,-6.11486271427445
1967,-20.480164275733177,24.96264538928079,9.789495777781642,-7.0565106436146685
1968,-20.012705280264097,24.19337562409829,10.323126879760578,-7.902758071572137
1969,-19.60847837107152,23.58201494528996,10.405348364295314,-8.255231718602838
1970,-19.243084368052454,24.147113130443294,10.811608277674177,-8.055194197954604
1971,-18.82162941245929,23.85933687998106,11.260736554365312,-7.983996254144045
1972,-18.341338154279647,23.16939112945543,12.083000853661144,-7.743137465289447
1973,-17.87928173439112,22.570823353745162,12.638709092843728,-7.277511422263332
1974,-17.39669537413155,21.836319839869176,13.321617225402488,-6.987480582989897
1975,-16.91746492355672,21.35413568994234,13.43127396081948,-6.012500082479205
1976,-16.531360782481517,20.771336026237037,13.065768933962326,-5.61871849438194
1977,-16.108598490744686,20.19019773458191,12.767547601827092,-4.889884677516389
1978,-15.658259228728312,19.87077202766826,12.57441221615562,-3.780798040624654
1979,-15.189831326102261,20.66433992291563,12.434162709011817,3.6279483384489124
1980,-14.725390015852046,20.738633973561562,12.197139208483815,3.6150520024335346
1981,-14.28013997016117,21.388231251856663,12.182100485806007,3.807209573819098
1982,-13.817347788683117,22.719111552049732,12.627505752966862,4.091777024222818
1983,-13.36324392849836,22.811637853566996,13.171153693976157,4.5650973014898035
1984,-13.012577990432758,22.34617669443555,13.332751581315186,5.131380882078567
1985,-12.840470997787005,21.927870743523943,13.277320654681388,5.797435663995612
1986,-12.676984770230268,22.128610398877555,12.862756350871448,6.449957746543763
1987,-12.585267966951386,21.88512420902689,12.3713625848697,6.839146778358533
1988,-12.244404018806136,21.866568727621445,11.888584316993155,7.054133867418086
1989,-11.935074534717828,20.96939909475622,11.575416861609893,6.998609849374746
1990,-11.896092293456514,19.927818513788758,11.539366043747105,6.974074416788371
1991,-12.089249380203388,18.894076987522798,11.666675410119272,7.1454462179353655
1992,-12.329151423675722,18.50683506467007,11.718573852750138,7.365296506921254
1993,-12.504630273384016,18.352840043313595,11.797490579471885,7.666092632752453
1994,-12.736528727751415,18.34174208940273,12.015802484418298,7.810773758152328
1995,-12.750070163198927,17.724008392021787,11.958911823972791,7.825370750153417
1996,-13.272004865303172,17.937150625277432,12.008784809172429,7.669346060846913
1997,-13.838616214783304,17.605223682907926,12.157804437512775,7.419979173524298
1998,-13.953796334068876,17.025427173542372,12.302217051657719,7.225647591763743
1999,-14.366427934551885,16.416848721307122,12.45553300702528,6.931511875085889
2000,-15.59134156919421,15.274187895158894,12.59810774170495,6.732735143948254
2001,-15.881354032626751,13.169509652636473,12.701574956755575,6.557932227846646
2002,-16.25896757916376,11.3456662577461,12.69906052702495,6.562141827225182
2003,-16.772652018297947,9.424868841603809,12.894924134835797,6.347479764713282
2004,-17.492642368149987,7.374819568316481,13.053338233609972,6.378565039651302
2005,-17.739589107091454,-6.000130093741202,13.182181268483783,6.30660221398732
2006,-17.7925713993153,-6.427433380828806,13.34528811858854,6.270647532288081
2007,-18.372473725365168,-6.698616182137435,13.614543093608443,6.4102943889651245
2008,-17.73268773597811,-7.017185406071013,13.820108641983383,6.679859243191188
2009,-17.403730114023134,-7.475007622172778,14.003738376313215,7.031551758746674
2010,-15.560362673739865,-8.134217969590319,14.276582664586611,7.193674532785527
2011,-14.032171116401523,-8.58071131454744,14.487686497830236,7.253476526421959
2012,-12.68769834001433,-8.708560735194274,14.775682016262202,7.3103712131134175
2013,-11.052742863391481,-8.824996959999973,14.937887326959052,7.460042105291548
2014,-9.469819819620515,-8.747765751938918,15.098432666914656,7.581728706015414
2015,-7.987580997503139,-8.716701041764585,15.196415829000854,7.674422010005217
2016,-7.344299552261234,-8.765034342400662,15.302187811200922,7.63628162364073
2017,-6.667844445274407,-9.077518790982918,15.400631248161734,7.6163755816670955
2018,-5.799807537668934,-9.394840166043334,15.552081518762847,7.396115816834778
2019,-4.8172103763858205,-9.517962378438803,15.764819056630133,7.183658908844322
2020,-4.275982934327404,-9.680464213102415,16.22156852090837,7.053824881329305
2021,-3.706662843863859,-9.830893296628131,16.6931601017364,6.944782414282783
2022,-3.210235757008441,-9.729672771895046,17.392823070084575,-7.239597176693748
2023,-2.732943737742935,-9.60306017096987,17.972375070118805,-7.861420923305898
2024,2.6725245124353836,-9.436935852621767,18.337450128891117,-6.835488780899654
2025,2.9931094066168757,-9.155606921106461,18.590598354317862,6.675174980514742
2026,3.322132415749152,-8.828524702788842,18.77317485182476,6.653473244230326
2027,3.753465818080276,-8.429670068235618,18.828010193921887,6.822101415582068
2028,4.361900777452318,-8.035781175027049,18.824212547955668,6.999699488313228
2029,5.2981110454050935,-7.665511708883944,18.911185055603653,7.039949363187084
2030,6.380179330628811,-7.262666179562091,19.247139048581136,7.003270308235694
2031,7.3187933836105055,-6.965532891698139,19.332044994466212,7.051551251030625
2032,7.490641997347012,-6.642418079493451,19.238839081949905,7.245365489455065
2033,7.1629827459480175,-6.371552674626691,19.267741450791,7.431078422263791
2034,6.802240508117801,-6.214598682687026,19.1124523106048,7.559053799263059
2035,6.419705464716277,-6.50316874815349,19.003351782767304,7.587883237476441
2036,5.944930886368171,-6.621656569693161,18.881107266315055,7.588336114233052
2037,5.475105965061444,-6.777313207549414,18.641908465563372,7.578329293925709
2038,5.084215659077484,-7.05055311319427,18.408824771919537,7.8881540482799615
2039,4.827269431397869,-7.255662866014091,18.42458109927925,8.450549982559913
2040,4.80416911628528,-7.3455468364132965,18.786902597308583,9.463280479174973
2041,4.636904945052283,-7.562964934001664,18.99791824012002,10.547189349666645
2042,4.135303292115924,-7.938675547488386,19.10955495482215,11.232050518462726
2043,4.238325513010194,-8.87271039150999,19.18554551961724,12.09568988959256
2044,4.562742359096517,-10.427341342342714,19.695951066678,12.956070733826747
2045,4.880693264299899,-11.038983694886989,20.18968436592069,9.848925524130056
2046,5.075187557277535,-11.738733487067552,20.565348853546563,7.983658712276031
2047,5.308934921093185,-12.486544155134137,21.086661748645827,6.666125221606222
2048,5.548017725051589,-13.489970394774812,20.94703851107234,5.673178407981486
2049,5.811021521924554,-15.081331135227204,20.652291257807022,4.885182324679701
2050,6.174029964315546,-15.162936932458795,20.473384398504457,-4.95269472568061
2051,6.621259238899026,-14.874014787491628,20.521506274249617,-5.779766344406292
2052,6.850651919541842,-14.319950124149415,21.759831002953707,-6.415148076316961
2053,6.9274961999082505,-14.38166642812415,23.8186080341674,-6.931125160148402
2054,7.0010526208617065,-14.77669512651081,25.473466509277962,-7.179906386526097
2055,7.098897161756403,-14.336782594801631,26.46782763281051,-7.406503870696935
2056,7.118356785461141,-13.74923579561747,26.77978361366247,-7.6687027284874505
2057,7.139241984535283,-13.951583213786236,26.84124284008064,-8.086652866615964
2058,7.139670588254556,-13.285109322422498,27.010095577094976,-8.345636987278093
2059,7.228882918895682,-12.611365281595251,27.0481141636598,-9.049575016368438
2060,7.386102279133763,-12.326516051669858,26.00498876471454,-9.629068602518828
2061,7.74084430891186,-11.625632897894771,24.866728171365644,-10.08017700495611
2062,8.226712931446105,-11.072755986965635,23.760825797419976,-10.338238761328714
2063,8.81394747558976,-11.206162624066264,22.66830068346555,-10.439479141264846
2064,9.690579318636994,-11.898657506814798,22.070470853724313,-10.424071773550551
2065,10.605807399202952,-12.70213045957232,22.428087369563535,-10.488009563657593
2066,11.545928732003611,-12.386988556449422,22.682746726969892,-10.325053678969136
2067,12.413158507549538,-11.722534729195354,23.209518717451022,-10.02734478778072
2068,13.208760776375323,-10.977067333286685,24.279125555132797,-9.739916171627547
2069,13.936889975622258,-10.241666842073128,24.236080327787676,-9.475909379660322
2070,14.731558149636184,-9.487172627451395,24.85018801802649,-9.231286257925419
2071,15.321854768324876,-8.07039719517532,25.84228202515234,-9.002334850866195
2072,15.667862126028398,7.763620210795101,27.872882528812127,-8.820922814657015
2073,15.803710295329362,7.908668957509588,27.02004621051095,-8.655333500494914
2074,16.179281210715313,8.20122962162371,27.99978731239607,-8.492460746991354
2075,16.376976751053352,8.56632087515673,27.299211250117565,-8.74193548998997
2076,16.60335985114021,8.94820977163472,24.30464323748828,-8.973039193143151
2077,16.432296613550434,9.323870102635128,20.179337498095947,-9.174878099686023
2078,16.17384989300458,9.629432084937712,17.28056044455396,-9.424894885252954
2079,15.862328376837288,9.733242658791475,14.86707870180038,-10.009253319683324
2080,15.743301870088258,10.267318152574296,12.068874200424235,-10.480095910248242
2081,15.593375943653234,10.358145562624665,10.151794006784849,-10.882684809143072
2082,15.254617464188975,10.627283984789464,8.843679727134337,-10.711607250685043
2083,15.120004826422225,11.385214910990998,8.782531709896741,-10.497450326734029
2084,15.174661724123686,12.334934329290839,8.692528851526122,-10.250828519244962
2085,15.371168939750682,12.838948435417965,8.664368977254007,-10.020223389406686
2086,15.902739087466772,13.005825861218788,8.612140504001044,-10.04191598369835
2087,16.166260283065803,12.874946596015238,8.5479917663064,-9.969827970339715
2088,16.590966764028725,12.637040966226143,8.526156144282945,-10.220595432613452
2089,17.29060633932476,12.320813546728557,8.528247038088184,-10.493576592472568
2090,17.93923091047761,11.960335546805505,8.527864162774739,-10.478932634533567
2091,18.468918698801875,11.87694249926971,8.512383648263366,-10.601473422918723
2092,18.59086851096806,11.516115134217404,8.47649434169455,-10.710617244420291
2093,19.034570821692615,11.138830403432069,8.556273652686414,-10.566442069702005
2094,20.318965382526823,10.769959857692275,8.788440450306338,-10.505005319737617
2095,20.957570355477536,10.32749773062393,8.976321561833949,-10.636310044225816
2096,22.1052282238783,9.830137070398441,9.057198986583042,-11.429010791158706
2097,22.101692887142445,9.344375412142096,9.260477488199271,-12.13955853392255
2098,22.047791743692017,8.890892280346948,9.398367686195298,-12.39716298689865
2099,21.820712087331096,8.413210840483657,9.462553092053701,-12.358336718826706
2100,21.476549924466664,7.997334590331208,9.694570787066997,-12.557396409553093
2101,21.765723370694577,7.668364837379136,10.084098352766839,-12.432221948682834
2102,21.68611421917329,7.307946825897564,10.464719613109866,-12.640263453279244
2103,21.47395333366896,7.099376196084837,10.623896091314649,-12.226353021132255
2104,21.355606773719288,6.887438747798893,11.018211414773535,-12.86004909004412
2105,22.153188898413525,6.871254653518901,11.539231590456524,-12.958285087532923
2106,22.55946308933691,6.60017138123196,11.817664792364216,-12.824236803227073
2107,23.045584160309946,6.398737521898905,11.94162384983747,-12.59635362841542
2108,23.497628071340017,6.289933070182413,12.202897874221506,-12.241737664698247
2109,22.73211184932595,6.827619391615404,12.398406835174827,-11.987315530420098
2110,21.862735225419122,7.57828512324656,12.409741661248553,-12.792588230290827
2111,21.39369533356637,8.826346312028777,12.349859911856454,-13.046192617576873
2112,20.46362882880388,9.93972926060792,12.199116292885167,-11.915751076788277
2113,20.527545523671964,11.355988543292415,12.208010891600614,11.879844723502769
2114,19.962565051260484,11.651407972235248,12.034885368236157,12.494890365667565
2115,18.983826940084214,12.30876761368567,12.023478728335729,12.976434671695094
2116,17.997278940375615,14.780242433225673,11.832400261738192,13.452958352421645
2117,17.037322443687362,14.030153469362732,11.722443766304838,13.965161089534341
2118,15.982057188258443,11.484357782777193,11.61485468541789,14.280158131098958
2119,14.955516270773979,10.216738671705997,11.426703840722185,14.76162457948146
2120,14.707707306006464,9.43861546390801,11.2878938728117,15.232479067098298
2121,13.69425038402442,8.175851289042045,11.219307163086311,15.659238185679666
2122,11.817322135323012,-7.02874635655171,11.152790183087527,16.30140769816689
2123,10.81769202037377,-7.876731267608571,11.096009358869216,17.127426956541527
2124,10.7149354194481,-8.532942004632709,11.203961835939817,18.2776171006982
2125,10.70044154694219,-8.935314514541801,11.386576544756542,19.113375316496583
2126,10.693136153920063,-9.328284080616355,11.516554057798178,20.023252216279204
2127,10.695139301755153,-9.614317798510525,11.699560527145824,20.37915818292488
2128,10.653574520467695,-10.365133667962558,11.869214514279696,20.70528326693546
2129,10.520750274169377,-11.26262926802065,13.015404578670543,20.774443239728086
2130,10.496084974115263,-12.169223266612748,13.412027255980961,20.835434956929138
2131,10.473100217719063,-13.959056191460327,13.308341405612566,21.00267226690456
2132,10.453966977632744,-15.502955120368988,12.936424995395745,21.16151956869837
2133,10.409768200869594,-16.758492181890755,12.627790953351662,21.138021321477385
2134,10.305564673213706,-17.00724320856304,12.17376428285024,20.740499493250898
2135,10.310715776487857,-17.63260371394887,11.686150780637856,20.307564607717953
2136,10.390449130358675,-19.800135291906926,11.203000554742783,19.808257207871797
2137,10.399978831853037,-20.985507777454547,10.705350825000268,19.289072337762683
2138,10.45590011403544,-23.657141056455377,10.21334639073468,18.938311898721313
2139,10.525067794771209,-25.570878258111602,9.808447106816113,18.584764139722957
2140,10.813719189081139,-27.37288579210057,9.443325612006683,18.255301764996013
2141,11.114963145284227,-25.923304316596568,9.208832509206088,17.91390029780788
2142,11.689557080128216,-24.659047202204476,8.9910337410818,17.697999588386853
2143,12.070489913841346,-24.32023668109379,8.997144908410394,17.277989197887653
2144,12.304766637956451,-23.023759396517125,9.073975468424223,16.818962062264525
2145,12.667788267861665,-21.82062163809016,9.10838508133668,16.264719817385462
2146,13.160186751200996,-20.478858239972933,8.789677981110273,15.764077404306567
2147,13.52348586664395,-19.555920069790076,8.600780215849136,15.245087862635234
2148,13.813511797800892,-19.4563083606071,8.361470592054282,14.716181225165219
2149,14.273999207121394,-18.118919848482452,7.907879478537675,14.158284935877225
2150,14.834308956527945,-15.303033939198718,7.435972077555176,13.601913839154616
2151,15.411600881024638,-11.988470872845053,7.044268417885475,13.188069193007225
2152,15.745620574354271,-10.64524714755892,6.836208152011214,12.994515360584149
2153,16.172587736492385,-9.271854580419374,6.956257359292317,12.658048470305829
2154,16.481468253988123,-7.8949204895664264,7.257153481205696,12.620561799868
2155,16.677605379716027,8.402629165128204,7.046153251627842,12.607047546389023
2156,16.97333564240727,9.156176913829379,7.167020935643921,13.04498468593993
2157,17.18578426878429,9.947692688398583,-7.190369100487206,13.059798387122683
2158,17.401193945246142,10.678258204181374,-7.241411080327561,13.14245465800173
2159,17.712117029924165,11.101765445105672,-7.355927827445772,13.111122707092148
2160,18.18744874066791,11.275894624457944,7.9429076542459836,12.999190586420857
2161,18.857409883375247,11.248660805900117,8.699167673461773,12.884073419115326
2162,19.567633077215078,11.803932533832576,10.131038056010475,12.792750555862586
2163,20.395367610511553,12.104746013207782,11.171080457993716,12.972491058058498
2164,21.228436147463842,12.207010392033494,12.860196771420219,12.848754106048546
2165,22.339542095011268,12.461821654011727,15.637682206817159,12.771101545358656
2166,23.078778675770987,12.848880536524133,16.35779098869905,12.86351252702157
2167,23.81336949466026,13.291267845106947,12.783719914070936,12.677723695263925
2168,24.835470197891443,13.6012200862093,8.515024608257889,12.255739099172656
2169,25.56006688444966,13.809525218977578,-8.299001889215754,11.687455107773854
2170,25.779185955571403,13.838111083525744,-8.794724970257482,10.792118936214168
2171,26.183238469801285,13.66097508311668,-9.459711858579956,9.714414047861608
2172,26.139206777550367,13.341634225330745,-9.98707199723336,-9.280285348391066
2173,26.514585409966113,12.974455372913143,-10.23819590497617,-10.245336763913906
2174,27.20019621065794,12.618198688033342,-10.82186719975884,-11.15964796538938
2175,27.779176918296475,12.238338476477681,-11.521884272883351,-12.04857591512368
2176,28.141173312680625,11.860134546219548,-12.45281402170214,-13.318438595096058
2177,28.345456062166754,11.499017803951153,-12.98586796269229,-14.598686829074108
2178,28.26197746878076,11.15502079823019,-13.240344266319193,-16.00816739713725
2179,28.235535474058263,10.784224436168486,-13.571375107066155,-17.394870584144368
2180,28.240430271794235,10.414795399313066,-13.704610103766766,-18.274670664637533
2181,28.513873245452288,10.075956886953463,-13.79114321487784,-18.965510337304078
2182,28.80761859234097,9.703795494588388,-13.94442731752882,-19.03905210379045
2183,28.824844708065832,9.336337930209636,-14.299513445186118,-19.37168497699149
2184,28.94691126403259,8.974427999602975,-14.673606549321361,-20.030432385587964
2185,28.887908186316615,8.60812510325312,-15.33305787956103,-20.818044151847847
2186,29.05224730058436,8.32655411368078,-16.25878568106117,-21.504794433119578
2187,29.392195028235033,8.085241742263259,-16.743624505130697,-21.631359425958287
2188,29.94696731164801,7.99328705214798,-16.359873990606946,-21.98526396200928
2189,29.945105445009556,7.911074746011511,-15.852409404487002,-22.339527227471436
2190,29.701927302942448,7.871486557807362,-15.104012576702425,-23.11245656002448
2191,29.499748984136094,7.762541573403594,-14.403460224591711,-25.08208344121212
2192,29.10324098868415,7.553764199439589,-13.6663494755829,-25.389785204027454
2193,28.732619890899606,7.40789855126995,-13.029330413592604,-25.729888435547277
2194,28.30048206054138,7.282364385845073,-12.455324469480528,-26.73966823859981
2195,28.067467050332507,7.244103453984188,-11.7799573444684,-27.787795426841946
2196,28.506933594648473,7.816418433751996,-11.10840676757122,-30.461599799042354
2197,28.82333877312632,8.452694921454787,-10.453031024512828,-31.402770550138552
2198,29.14979326438974,10.782047152558325,-10.455921134753668,-30.674359192242207
2199,30.44019405951469,11.012076601991362,-10.465223685447272,-30.1926107620278
2200,30.756209809989464,11.131943096159729,-10.47406516440735,-29.54312444299206
2201,30.15025218926869,9.289562940485128,-10.652581419587005,-29.459290415040275
2202,29.609596056365426,7.303997667053255,-10.860812638774092,-28.360139784758843
2203,28.881535249056512,6.554006180007235,-10.38935048934863,-29.109768118022803
2204,28.16868770996272,6.133615423740139,-9.851432159823336,-31.957627412475492
2205,27.454374150407684,5.774708821622855,-9.108232775602746,-31.575477737159552
2206,26.829596207290717,5.4406801512086185,-8.520480739128287,-30.581459042768326
2207,26.173093641790903,5.175542025822335,-7.342909658961518,-29.713951490070958
2208,25.53222023260415,4.919604345891754,-6.089484782114254,-28.287999377577467
2209,24.975667618947753,4.536522737161898,-5.3332893266143095,-27.249959840799338
2210,24.29663936126735,4.370569610114894,5.797875251095044,-26.609495243132066
2211,23.639349018679255,4.147544575868753,6.847837851514301,-25.204532481253306
2212,22.982016574976715,3.7916479566538843,7.827403378413131,-23.878852861542327
2213,22.33328336576271,3.4955329138845714,8.322530831744473,-22.999193590704014
2214,21.767402896627978,3.2283318737427544,8.77506359600814,-23.79278487443297
2215,21.177074910459567,-3.101858889355263,8.969550793617096,-22.692627382723632
2216,20.542802551285916,-4.881789675507556,8.835311045890172,-21.575292814802427
2217,19.98315398115416,-6.484583518315651,9.139850091087071,-18.056616773884542
2218,19.70108065748242,-7.400497747208604,9.228084992535262,-12.84093053644795
2219,19.462129114703274,-6.4907721477869895,9.252575731845507,-10.217032581001195
2220,19.352365401180485,-6.282218438072795,9.220081859038677,-9.895982313704117
2221,19.14195300301245,-5.3939918406346825,9.423600719476333,-9.617999240048999
